0,1,2,3
[REPARATION],repair,,
[REPATRIATION],repatriate,,
[REPAYMENT],repay,,
[REPAYMENT],repay,,
[REPEAL],repeal,,
[REPEAT],repeat,,
[REPEATING],repeat,,
[REPENTANCE],repent,,
[REPERCUSSION],repercuss,,
[REPETITION],repeat,,
[REPETITION],repeat,,
[REPHRASING],rephrase,,
[REPLACEMENT],replace,,
[REPLACEMENT],replace,,
[REPLACEMENT],replace,,
[REPLACING],replace,,
[REPLAY],replay,,
[REPLAY],replay,,
[REPLENISHMENT],replenish,,
[REPLETION],replete,,
[REPLICATION],replicate,,
[REPLICATION],replicate,,
[REPLY],reply,,
[REPLY],reply,,
[REPORT],report,,
[REPORT],report,,
[REPORT],report,,
[REPORTAGE],report,,
[REPORTING],report,,
[REPOSE],repose,,
[REPOSITING],reposit,,
[REPOSITION],reposit,,
[REPOSITIONING],reposition,,
[REPOSSESSION],repossess,,
[REPREHENSION],reprehend,,
[REPRESENTATION],represent,,
[REPRESENTATION],represent,,
[REPRESENTATION],represent,,
[REPRESENTATION],represent,,
[REPRESENTATION],represent,,
[REPRESENTATION],represent,,
[REPRESSION],repress,,
[REPRESSION],repress,,
[REPRIEVE],reprieve,,
[REPRIEVE],reprieve,,
[REPRIEVE],reprieve,,
[REPRIMAND],reprimand,,
[REPRINT],reprint,,
[REPRINT],reprint,,
[REPRINTING],reprint,,
[REPROBATION],reprobate,,
[REPROBATION],reprobate,,
[REPRODUCTION],reproduce,,
[REPRODUCTION],reproduce,,
[REPRODUCTION],reproduce,,
[REPROOF],reproof,,
[REPROVAL],reprove,,
[REPUBLICATION],republish,,
[REPUBLICATION],republish,,
[REPUBLISHING],republish,,
[REPUDIATION],repudiate,,
[REPUDIATION],repudiate,,
[REPUDIATION],repudiate,,
[REPUGNANCE],repugn,,
[REPULSE],repulse,,
[REPULSION],repulse,,
[REPUTATION],repute,,
[REPUTATION],repute,,
[REPUTATION],repute,,
[REPUTE],repute,,
[REQUEST],request,,
[REQUEST],request,,
[REQUIREMENT],require,,
[REQUISITION],requisition,require,
[REQUISITION],requisition,,
[REQUITAL],requite,,
[RERUN],rerun,,
[RESCISSION],rescind,,
[RESCUE],rescue,,
[RESEARCH],research,,
[RESEARCH],research,,
[RESECTION],resect,,
[RESENTMENT],resent,,
[RESERVATION],reserve,,
[RESERVATION],reserve,,
[RESERVATION],reserve,,
[RESERVE],reserve,,
[RESETTLEMENT],resettle,,
[RESHIPMENT],reship,,
[RESHUFFLE],reshuffle,,
[RESHUFFLE],reshuffle,,
[RESHUFFLING],reshuffle,,
[RESIDENCE],reside,,
[RESIDENCY],reside,,
[RESIGNATION],resign,,
[RESIGNATION],resign,,
[RESIGNATION],resign,,
[RESILIENCE],resile,,
[RESILIENCY],resile,,
[RESISTANCE],resist,,
[RESISTANCE],resist,,
[RESOLUTION],resolve,,
[RESOLUTION],resolve,,
[RESOLVE],resolve,,
[RESOLVING],resolve,,
[RESONANCE],resonate,,
[RESONANCE],reverberant^resonant,resonate,
[RESORPTION],resorb,,
[RESORT],resort,,
[RESORT],resort,,
[RESPECT],respect,,
[RESPECT],respect,,
[RESPECT],respect,,
[RESPECT],respect,,
[RESPIRATION],respire,,
[RESPIRATION],respire,,
[RESPITE],respite,,
[REST],rest,,
[REST],rest,,
[RESTATEMENT],restate,,
[RESTITUTION],restitute,,
[RESTITUTION],restitute,,
[RESTORATION],restore,,
[RESTORATION],restore,,
[RESTORATION],restore,,
[RESTRAINT],restrain,,
[RESTRAINT],restrain,,
[RESTRICTION],restrict,,
[RESTRICTION],restrict,,
[RESULT],result,,
[RESULT],result,,
[RESULTANT],result,,
[RESULTANT],result,,
[RESUME],resume,,
[RESUMPTION],resume,,
[RESURGENCE],resurge,,
[RESURRECTION],resurrect,,
[RESUSCITATION],resuscitate,,
[RETAIL],retail,,
[RETAILING],retail,,
[RETAKE],retake,,
[RETAKING],retake,,
[RETALIATION],retaliate,,
[RETARDATION],retard,,
[RETARDATION],retard,,
[RETCH],retch,,
[RETENTION],retain,,
[RETENTION],retain,,
[RETHINK],rethink,,
[RETICULATION],reticulate,,
[RETIREMENT],retire,,
[RETIREMENT],retire,,
[RETORT],retort,,
[RETRACTION],retract,,
[RETRACTION],retract,,
[RETRAINING],retrain,,
[RETREAT],retreat,,
[RETREAT],advance,,
[RETRENCHMENT],retrench,,
[RETRIAL],retry,,
[RETRIEVAL],retrieve,,
[RETRIEVAL],retrieve,,
[RETROFLECTION],retroflex,,
[RETROFLEXION],retroflex,,
[RETROFLEXION],retroflex,,
[RETROGRESSION],retrogress,,
[RETROSPECT],retrospect,,
[RETROSPECTION],retrospect,,
[RETROSPECTION],retrospect,,
[RETROVERSION],retrovert,,
[RETURN],return,,
[RETURN],return,,
[RETURN],return,,
[RETURN],return,,
[RETURN],return,,
[RETURN],return,,
[RETURN],return,,
[REUNIFICATION],reunify,,
[REUNION],reunite,reunify,
[REVALUATION],revalue,,
[REVEALING],reveal,,
[REVEL],revel,,
[REVELATION],reveal,,
[REVELATION],reveal,,
[REVELRY],revel,,
[REVENGE],revenge,,
[REVERBERATION],reverberate,,
[REVERENCE],reverence,revere,
[REVERENCE],reverence,revere,
[REVERSAL],reverse,,
[REVERSAL],reverse,,
[REVERSAL],reverse,,
[REVERSAL],reverse,,
[REVERSAL],reverse,,
[REVERSE],reverse,,
[REVERSE],reverse,,
[REVERSION],revert,,
[REVERTING],revert,,
[REVIEW],review,,
[REVIEW],review,,
[REVIEW],review,,
[REVIEW],review,,
[REVIEW],review,,
[REVIEW],review,,
[REVIEW],review,,
[REVIEW],review,,
[REVILEMENT],revile,,
[REVISAL],revise,,
[REVISE],revise,,
[REVISING],revise,,
[REVISION],revise,,
[REVISION],revise,,
[REVITALISATION],revitalise,,
[REVITALIZATION],revitalize,,
[REVIVAL],revive,,
[REVIVIFICATION],revivify,,
[REVOCATION],revoke,,
[REVOKE],revoke,,
[REVOLT],revolt,,
[REVOLUTION],revolve,,
[REVOLUTION],revolutionize,revolutionise,
[REVOLUTION],revolt,revolutionize,
[REWARD],reward,,
[REWARD],reward,,
[REWORDING],reword,,
[REWRITE],rewrite,,
[REWRITING],rewrite,,
[RHAPSODY],rhapsodize,rhapsodise,
[RHAPSODY],rhapsodize,,
[RHUMBA],rhumba,,
[RHYME],rhyme,,
[RHYME],rhyme,,
[RIB],rib,,
[RIBBING],rib,,
[RICK],rick,,
[RICOCHET],ricochet,,
[RIDDANCE],rid,,
[RIDDLE],riddle,,
[RIDE],ride,,
[RIDICULE],ridicule,,
[RIDICULE],ridicule,,
[RIDING],ride,,
[RIFF],riff,,
[RIFFLE],riffle,,
[RIFFLE],riffle,,
[RIG],rig,,
[RIGHT],right,,
[RIGIDIFICATION],rigidify,,
[RIGIDIFYING],rigidify,,
[RIME],rime,,
[RING],ring,,
[RINGING],ring,,
[RINSE],rinse,,
[RINSE],rinse,,
[RINSING],rinse,,
[RIOT],riot,,
[RIOT],riot,,
[RIOT],riot,,
[RIOTING],riot,,
[RIP],rip,,
[RIP-OFF],rip_off,,
[RIPENING],ripen,,
[RIPOSTE],riposte,,
[RIPPLE],ripple,,
[RIPPLING],ripple,,
[RISE],rise,,
[RISE],rise,,
[RISE],rise,,
[RISE],rise,,
[RISE],rise,,
[RISE],rise,,
[RISING],rise,,
[RISING],rise,,
[RISK],risk,,
[RISK],risk,,
[RITUAL],ritualize,,
[RITUAL],ritualize,,
[RIVALRY],rival,,
[ROAR],roar,,
[ROAR],roar,,
[ROAR],roar,,
[ROARING],roar,,
[ROARING],roar,,
[ROAST],roast,,
[ROASTING],roast,,
[ROBBERY],rob,,
[ROCK],rock,,
[ROCKETRY],rocket,,
[ROLEPLAYING],roleplay,,
[ROLL],roll,,
[ROLL],roll,,
[ROLL],roll,,
[ROLLER],roll,,
[ROLLING],roll,,
[ROLLING],roll,,
[ROLLOVER],roll_over,,
[ROMANCE],romance,,
[ROMANCE],romance,,
[ROMANCE],romance,,
[ROMANTICISATION],romanticise,,
[ROMANTICIZATION],romanticize,,
[ROMP],romp,,
[ROMP],romp,,
[ROOFING],roof,,
[ROOT],root,,
[ROOTAGE],root,,
[ROOTING],root,,
[ROPING],rope,,
[ROT],rot,,
[ROT],rot,,
[ROTATION],rotate,,
[ROTTING],rot,,
[ROUNDUP],round_up,,
[ROUNDUP],round_up,,
[ROUSING],rouse,,
[ROUT],rout,,
[ROUTE],route,,
[ROVING],rove,,
[ROW],row,,
[ROWING],row,,
[RUB],rub,,
[RUBBER-NECKING],rubberneck,,
[RUBBING],rub,,
[RUBBING],rub,,
[RUBDOWN],rub_down,,
[RUBRIC],rubricate,,
[RUE],rue,,
[RUFF],ruff,,
[RUGGEDISATION],ruggedise,,
[RUGGEDIZATION],ruggedize,,
[RUIN],ruin,,
[RUIN],ruin,,
[RUIN],ruin,,
[RUIN],ruin,,
[RUIN],ruin,,
[RUINATION],ruin,,
[RUINATION],ruin,,
[RUINING],ruin,,
[RULE],rule,,
[RULE],rule,,
[RULING],rule,,
[RUMBLE],rumble,,
[RUMBLING],rumble,,
[RUMINATION],ruminate,,
[RUMINATION],ruminate,,
[RUMMAGE],rummage,,
[RUMOR],rumor,,
[RUMOUR],rumour,,
[RUMPUS],rumpus,,
[RUN],run,,
[RUN],run,,
[RUN],run,,
[RUN],run,,
[RUN],run,,
[RUN],run,,
[RUN],run,,
[RUN],run,,
[RUN],run,,
[RUN],run,,
[RUN],run,,
[RUN-THROUGH],run_through,,
[RUNNING],run,,
[RUNNING],run,,
[RUNNING],run,,
[RUNNING],run,,
[RUNNING],run,,
[RUNOFF],run_off,,
[RUNOFF],run_off,,
[RUPTURE],rupture,,
[RUPTURE],rupture,,
[RUSH],rush,,
[RUSH],rush,,
[RUSH],rush,,
[RUSHING],rush,,
[RUSHING],rush,,
[RUST],rust,,
[RUSTICATION],rusticate,,
[RUSTICATION],rusticate,,
[RUSTICATION],rusticate,,
[RUSTICATION],rusticate,,
[RUSTICATION],rusticate,,
[RUSTLE],rustle,,
[RUSTLING],rustle,,
[RUSTLING],rustle,,
[RUT],rut,,
[SABOTAGE],sabotage,,
[SACK],sack,,
[SACK],sack,,
[SACKING],sack,,
[SACRIFICE],sacrifice,,
[SACRIFICE],sacrifice,,
[SACRIFICE],sacrifice,,
[SAFEGUARD],safeguard,,
[SAFEGUARD],safeguard,,
[SAIL],sail,,
[SAILING],sail,,
[SAILPLANING],sailplane,,
[SALAAM],salaam,,
[SALIVATION],salivate,,
[SALT],salt,,
[SALTATION],saltate,,
[SALTATION],saltate,,
[SALTATION],saltate,,
[SALTING],salt,,
[SALUTATION],salute,,
[SALUTATION],salute,,
[SALUTATION],salute,,
[SALUTE],salute,,
[SALUTE],salute,,
[SALUTE],salute,,
[SALVAGE],salvage,salve,
[SALVAGE],salvage,salve,
[SALVATION],salve,,
[SALVE],salve,,
[SAMBA],samba,,
[SAMBA],samba,,
[SAMPLE],sample,,
[SANCTIFICATION],sanctify,,
[SANCTION],sanction,,
[SANCTION],sanction,,
[SANCTION],sanction,,
[SANDBLAST],sandblast,,
[SANITATION],sanitate,,
[SANITISATION],sanitise,,
[SANITIZATION],sanitize,,
[SAPONIFICATION],saponify,,
[SASHAY],sashay,,
[SASSING],sass,,
[SATIATION],satiate,,
[SATIRE],satirize,satirise,
[SATISFACTION],satisfy,,
[SATURATION],saturate,,
[SAUNTER],saunter,,
[SAUNTER],saunter,,
[SAUTEING],saute,,
[SAVAGERY],savage,,
[SAVINGS],save,,
[SAVOR],savor,,
[SAVORING],savor,,
[SAVOUR],savour,,
[SAVOURING],savour,,
[SAVVY],savvy,,
[SAY],say,,
[SAYING],say,,
[SCALAGE],scale,,
[SCALD],scald,,
[SCALD],scald,,
[SCALE],scale,,
[SCALE],scale,,
[SCALING],scale,,
[SCALING],scale,,
[SCAM],scam,,
[SCAMPER],scamper,,
[SCAN],scan,,
[SCANDAL],scandalize,scandalise,
[SCANDAL],scandalize,scandalise,
[SCANDALISATION],scandalise,,
[SCANDALIZATION],scandalize,,
[SCANNING],scan,,
[SCANSION],scan,,
[SCAR],scar,scarify,
[SCARE],scare,,
[SCARE],scare,,
[SCATTER],scatter,,
[SCATTERING],scatter,,
[SCATTERING],scatter,,
[SCENT],scent,,
[SCENT],scent,,
[SCHEDULE],schedule,,
[SCHEDULE],schedule,,
[SCHEDULING],schedule,,
[SCHEMA],schematize,,
[SCHEMA],schematize,,
[SCHEMATISATION],schematise,,
[SCHEMATIZATION],schematize,,
[SCHEMATIZATION],schematize,,
[SCHEME],scheme,schematize,
[SCHEME],scheme,schematize,
[SCHOOL],school,,
[SCHOOLING],school,,
[SCINTILLATION],scintillate,,
[SCINTILLATION],scintillate,,
[SCINTILLATION],scintillate,,
[SCLAFF],sclaff,,
[SCOFF],scoff,,
[SCOFFING],scoff,,
[SCOLDING],scold,,
[SCORCH],scorch,,
[SCORE],score,,
[SCORE],score,,
[SCORE],score,,
[SCORE],score,,
[SCORING],score,,
[SCORN],scorn,,
[SCORN],scorn,,
[SCOUR],scour,,
[SCOURGE],scourge,,
[SCOURING],scour,,
[SCOURING],scour,,
[SCOUTING],scout,,
[SCOWL],scowl,,
[SCRAMBLE],scramble,,
[SCRAMBLE],scramble,,
[SCRAP],scrap,,
[SCRAPE],scrape,,
[SCRAPE],scrape,,
[SCRAPING],scrape,,
[SCRATCH],scratch,,
[SCRAWL],scrawl,,
[SCREAM],scream,,
[SCREAM],scream,,
[SCREAMER],scream,,
[SCREAMING],scream,,
[SCREAMING],scream,,
[SCREECH],screech,,
[SCREECH],screech,,
[SCREECHING],screech,,
[SCREENING],screen,,
[SCREENING],screen,,
[SCREENING],screen,,
[SCREW],screw,,
[SCREWING],screw,,
[SCREWUP],screw_up,,
[SCRIBBLE],scribble,,
[SCRIMMAGE],scrimmage,,
[SCRIPT],script,,
[SCROLL],scroll,,
[SCRUB],scrub,,
[SCRUBBING],scrub,,
[SCRUNCH],scrunch,,
[SCRUPLE],scruple,,
[SCRUPLE],scruple,,
[SCRUTINY],scrutinize,scrutinise,
[SCRUTINY],scrutinize,scrutinise,
[SCUD],scud,,
[SCUDDING],scud,,
[SCUFF],scuff,,
[SCUFFLE],scuffle,,
[SCUFFLE],scuffle,,
[SCULLING],scull,,
[SCULPTURE],sculpture,sculpt,
[SCURRY],scurry,,
[SEAL],seal,,
[SEAL],seal,,
[SEALING],seal,,
[SEARCH],search,,
[SEARCH],search,,
[SEARCH],search,,
[SEASONING],season,,
[SEAT],seat,,
[SEAT],seat,,
[SEATING],seat,,
[SECESSION],secede,,
[SECLUSION],seclude,,
[SECOND],second,,
[SECONDMENT],second,,
[SECONDMENT],second,,
[SECRETION],secrete,,
[SECTION],section,,
[SECTION],section,,
[SECTIONALISATION],sectionalise,,
[SECTIONALIZATION],sectionalize,,
[SECULARISATION],secularise,,
[SECULARIZATION],secularize,,
[SECULARIZATION],secularize,,
[SEDATION],sedate,,
[SEDIMENTATION],sediment,,
[SEDUCTION],seduce,,
[SEDUCTION],seduce,,
[SEEING],see,,
[SEEING],see,,
[SEEKING],seek,,
[SEEKING],seek,,
[SEEPAGE],seep,,
[SEGMENTATION],segment,,
[SEGREGATION],segregate,,
[SEIZING],seize,,
[SEIZURE],seize,,
[SEIZURE],seize,,
[SEIZURE],seize,,
[SELECTION],select,,
[SELF-DESTRUCTION],self-destroy,self-destruct,
[SELF-DESTRUCTION],self-destroy,self-destruct,
[SELL],sell,,
[SELLING],sell,,
[SELLOUT],sell_out,,
[SELLOUT],sell_out,,
[SENDING],send,,
[SENSATION],sense,,
[SENSATION],sense,,
[SENSE],sense,sensify,
[SENSE],sense,sensify,
[SENSE],sense,,
[SENSING],sense,,
[SENSITISATION],sensitise,,
[SENSITISATION],sensitise,,
[SENSITIZATION],sensitize,,
[SENSITIZATION],sensitize,,
[SENTENCE],sentence,,
[SENTIMENTALISATION],sentimentalise,,
[SENTIMENTALIZATION],sentimentalize,,
[SEPARATION],separate,,
[SEPARATION],separate,,
[SEPARATION],separate,,
[SEPARATION],separate,,
[SEPARATION],separate,,
[SEQUENCE],sequence,,
[SEQUESTRATION],sequester,,
[SEQUESTRATION],sequester,,
[SEQUESTRATION],sequester,,
[SERENADE],serenade,,
[SERENADE],serenade,,
[SERIALISATION],serialise,,
[SERIALIZATION],serialize,,
[SERMON],sermonize,sermonise,
[SERMON],sermonize,sermonise,
[SERRATION],serrate,,
[SERVANT],serve,,
[SERVE],serve,,
[SERVICE],service,,
[SERVICE],service,,
[SERVICING],service,,
[SET],set,,
[SET],set,,
[SET],set,,
[SET],set,,
[SETBACK],set_back,,
[SETTING],set,,
[SETTLEMENT],settle,,
[SETTLEMENT],settle,,
[SETTLEMENT],settle,,
[SETTLEMENT],settle,,
[SETTLEMENT],settle,,
[SETTLING],settle,,
[SETUP],set_up,,
[SEVERANCE],sever,,
[SEVERANCE],sever,,
[SEVERING],sever,,
[SEWING],sew,,
[SEX],sex,,
[SEX],sex,,
[SHADE],shade,,
[SHADOW],shadow,,
[SHADOW],shadow,,
[SHADOW],shadow,,
[SHADOWBOXING],shadowbox,,
[SHADOWING],shadow,,
[SHAG],shag,,
[SHAKE],shake,,
[SHAKE],shake,,
[SHAKE],shake,,
[SHAKE-UP],shake_up,,
[SHAKEUP],shake_up,,
[SHAKING],shake,,
[SHAKING],shake,,
[SHAMBLE],shamble,,
[SHAMBLING],shamble,,
[SHAME],shame,,
[SHAME],shame,,
[SHAMPOO],shampoo,,
[SHANK],shank,,
[SHAPE],shape,,
[SHAPE],shape,,
[SHAPING],shape,,
[SHAPING],shape,,
[SHARE],share,,
[SHARE],share,,
[SHARING],share,,
[SHARING],share,,
[SHARING],share,,
[SHARING],share,,
[SHATTERING],shatter,,
[SHAVE],shave,,
[SHAVING],shave,,
[SHAVING],shave,,
[SHEARING],shear,,
[SHEDDING],shed,,
[SHELLING],shell,,
[SHELTER],shelter,,
[SHELTER],shelter,,
[SHIELDING],shield,,
[SHIFT],shift,,
[SHIFT],shift,,
[SHIFT],shift,,
[SHIFT],shift,,
[SHIFTING],shift,,
[SHILLYSHALLY],shillyshally,,
[SHIMMER],shimmer,,
[SHIMMY],shimmy,,
[SHINGLING],shingle,,
[SHINING],shine,,
[SHIPMENT],ship,,
[SHIPPING],ship,,
[SHIPWRECK],shipwreck,,
[SHIPWRECK],shipwreck,,
[SHIRKING],shirk,,
[SHIRRING],shirr,,
[SHIT],shit,,
[SHITTING],shit,,
[SHIVER],shiver,,
[SHIVER],shiver,,
[SHIVERING],shiver,,
[SHOCK],shock,,
[SHOCK],shock,,
[SHOCK],shock,,
[SHOCK],shock,,
[SHOCKER],shock,,
[SHOOT],shoot,,
[SHOOTING],shoot,,
[SHOOTING],shoot,,
[SHOPLIFTING],shoplift,,
[SHOPPING],shop,,
[SHORING],shore,,
[SHORING_UP],shore_up,,
[SHORTENING],shorten,,
[SHOUT],shout,,
[SHOUTING],shout,,
[SHOVE],shove,,
[SHOW],show,,
[SHOW],show,,
[SHOWER],shower,,
[SHOWER],shower,,
[SHOWER],shower,,
[SHOWING],show,,
[SHOWING],show,,
[SHRIEK],shriek,,
[SHRIEK],shriek,,
[SHRIEKING],shriek,,
[SHRILLING],shrill,,
[SHRINKAGE],shrink,,
[SHRINKING],shrink,,
[SHRINKING],shrink,,
[SHRUG],shrug,,
[SHUDDER],shudder,,
[SHUFFLE],shuffle,,
[SHUFFLE],shuffle,,
[SHUFFLING],shuffle,,
[SHUFFLING],shuffle,,
[SHUNNING],shun,,
[SHUTDOWN],shut_down,,
[SHUTTING],shut,,
[SHY],shy,,
[SIBILANT],sibilate,assibilate,
[SIBILATION],sibilate,,
[SIBILATION],sibilate,,
[SIFTING],sift,,
[SIGH],sigh,,
[SIGH],sigh,,
[SIGHT],sight,,
[SIGHT],sight,,
[SIGHT],sight,,
[SIGHT],sight,,
[SIGHT],sight,,
[SIGHTING],sight,,
[SIGHTSEEING],sightsee,,
[SIGN],sign,signify,
[SIGN],signify,,
[SIGN],sign,signify,
[SIGN],sign,,
[SIGN],signify,,
[SIGNAL],signal,signalize,
[SIGNALING],signal,,
[SIGNALISATION],signalise,,
[SIGNALIZATION],signalize,,
[SIGNATURE],sign,,
[SIGNIFICANCE],signify,,
[SIGNIFICATION],signify,,
[SIGNIFIER],signify,,
[SIGNING],sign,,
[SIGNPOST],signpost,,
[SILENCE],silence,,
[SILHOUETTE],silhouette,,
[SIMMERING],simmer,,
[SIMPLIFICATION],simplify,,
[SIMPLIFICATION],simplify,,
[SIMPLIFICATION],simplify,,
[SIMULATION],simulate,,
[SIMULATION],simulate,,
[SIN],sin,,
[SINGALONG],sing_along,,
[SINGE],singe,,
[SINGING],sing,,
[SINGING],sing,,
[SINGLE],single,,
[SINGLE-FOOT],single-foot,,
[SINGSONG],singsong,,
[SINGSONG],singsong,,
[SINKING],sink,,
[SINNING],sin,,
[SIP],sip,,
[SIT-IN],sit_in,,
[SIT-UP],sit_up,,
[SITE],site,,
[SITTING],sit,,
[SITTING],sit,,
[SITTING],sit,,
[SITUATION],situate,,
[SKANK],skank,,
[SKATEBOARDING],skateboard,,
[SKATING],skate,,
[SKETCH],sketch,,
[SKETCH],sketch,,
[SKI_JUMPING],ski_jump,,
[SKID],skid,,
[SKIING],ski,,
[SKIM],skim,,
[SKIMMING],skim,,
[SKIMMING],skim,,
[SKIN-DIVE],skin-dive,,
[SKINNY-DIP],skinny-dip,,
[SKIP],skip,,
[SKIP],skip,,
[SKIRL],skirl,,
[SKIRMISH],skirmish,,
[SKULKING],skulk,,
[SKUNK],skunk,,
[SKYDIVING],skydive,,
[SKYROCKET],skyrocket,,
[SLACK],slack,,
[SLACKENING],slacken,,
[SLACKING],slack,,
[SLALOM],slalom,,
[SLAM],slam,,
[SLAM],slam,,
[SLAM_DANCE],slam_dance,,
[SLAM_DANCING],slam_dance,,
[SLANDER],slander,,
[SLANDER],slander,,
[SLANG],slang,,
[SLANT],slant,,
[SLAP],slap,,
[SLAP],slap,,
[SLASH],slash,,
[SLASH],slash,,
[SLATE],slate,,
[SLATING],slate,,
[SLAUGHTER],slaughter,,
[SLAUGHTER],slaughter,,
[SLAVERY],slave,,
[SLAYING],slay,,
[SLEDDING],sled,,
[SLEEP],sleep,,
[SLEEPING],sleep,,
[SLEEPOVER],sleep_over,,
[SLEEPWALKING],sleepwalk,,
[SLEET],sleet,,
[SLEUTHING],sleuth,,
[SLICE],slice,,
[SLICE],slice,,
[SLICING],slice,,
[SLICING],slice,,
[SLIDE],slide,,
[SLIDE],slide,,
[SLIDE],slide,,
[SLIDER],slide,,
[SLIGHT],slight,,
[SLINGING],sling,,
[SLIP],slip,,
[SLIP],slip,,
[SLIP],slip,,
[SLIP],slip,,
[SLIP-UP],slip_up,,
[SLIPPAGE],slip,,
[SLIPPAGE],slip,,
[SLOGANEERING],sloganeer,,
[SLOUGHING],slough,,
[SLOWDOWN],slow_down,,
[SLUG],slug,,
[SLUM],slum,,
[SLUMBER],slumber,,
[SLUMP],slump,,
[SLUMP],slump,,
[SLUR],slur,,
[SLUR],slur,,
[SMACK],smack,,
[SMACK],smack,,
[SMACK],smack,,
[SMACK],smack,,
[SMACKER],smack,,
[SMACKING],smack,,
[SMART],smart,,
[SMARTING],smart,,
[SMASH],smash,,
[SMASH],smash,,
[SMASH],smash,,
[SMASHING],smash,,
[SMATTERING],smatter,,
[SMEAR],smear,,
[SMELL],smell,,
[SMELL],smell,,
[SMELL],smell,,
[SMELLING],smell,,
[SMILE],smile,,
[SMILING],smile,,
[SMIRCH],smirch,,
[SMIRK],smirk,,
[SMOKE],smoke,,
[SMOKE],smoke,,
[SMOKE],smoke,,
[SMOKING],smoke,,
[SMOKING],smoke,,
[SMOOCH],smooch,,
[SMOOCHING],smooch,,
[SMOOTH],smooth,,
[SMOULDER],smoulder,,
[SMUGGLING],smuggle,,
[SMUT],smut,,
[SMUT],smut,,
[SNAFU],snafu,,
[SNAIL_MAIL],email,,
[SNAIL_MAIL],e-mail,,
[SNAP],snap,,
[SNAP],snap,,
[SNAP],snap,,
[SNAP],snap,,
[SNAP],snap,,
[SNAP],snap,,
[SNARE],snare,,
[SNARL],snarl,,
[SNARL],snarl,,
[SNARL],snarl,,
[SNATCH],snatch,,
[SNATCH],snatch,,
[SNEER],sneer,,
[SNEER],sneer,,
[SNEEZE],sneeze,,
[SNEEZING],sneeze,,
[SNICK],snick,,
[SNICK],snick,,
[SNICKER],snicker,,
[SNIFF],sniff,,
[SNIFFLE],sniffle,,
[SNIGGER],snigger,,
[SNIP],snip,,
[SNIPE],snipe,,
[SNIVEL],snivel,,
[SNIVEL],snivel,,
[SNIVELING],snivel,,
[SNOGGING],snog,,
[SNOOKER],snooker,,
[SNORE],snore,,
[SNORE],snore,,
[SNORING],snore,,
[SNORKELING],snorkel,,
[SNORT],snort,,
[SNORT],snort,,
[SNORTING],snort,,
[SNOW],snow,,
[SNOWBOARDING],snowboard,,
[SNUB],snub,,
[SNUB],snub,,
[SNUFF],snuff,,
[SNUFFLE],snuffle,,
[SNUGGLE],snuggle,,
[SNUGGLING],snuggle,,
[SOAK],soak,,
[SOAKAGE],soak,,
[SOAKER],soak,,
[SOAKING],soak,,
[SOAKING],soak,,
[SOAKING],soak,,
[SOAR],soar,,
[SOARING],soar,,
[SOB],sob,,
[SOBBING],sob,,
[SOCIALISATION],socialise,,
[SOCIALISATION],socialise,,
[SOCIALISATION],socialise,,
[SOCIALISING],socialise,,
[SOCIALIZATION],socialize,,
[SOCIALIZATION],socialize,,
[SOCIALIZATION],socialize,,
[SOCIALIZING],socialize,,
[SODOMY],sodomize,sodomise,
[SOFTENING],soften,,
[SOIL],soil,,
[SOILING],soil,,
[SOILURE],soil,,
[SOJOURN],sojourn,,
[SOLACE],solace,,
[SOLACE],solace,,
[SOLACE],solace,,
[SOLACEMENT],solace,,
[SOLACEMENT],solace,,
[SOLDERING],solder,,
[SOLDIERING],soldier,,
[SOLEMNISATION],solemnise,,
[SOLEMNIZATION],solemnize,,
[SOLICITATION],solicit,,
[SOLICITATION],solicit,,
[SOLID],solidify,,
[SOLIDIFICATION],solidify,,
[SOLIDIFYING],solidify,,
[SOLILOQUY],soliloquize,,
[SOLILOQUY],soliloquize,,
[SOLMIZATION],solmizate,,
[SOLMIZATION],solmizate,,
[SOLO],solo,,
[SOLO],solo,,
[SOLUTION],solve,,
[SOLVATION],solvate,,
[SOLVENT],solve,,
[SOLVING],solve,,
[SOMERSAULT],somersault,,
[SOMERSAULTING],somersault,,
[SOMNAMBULATION],somnambulate,,
[SONANT],sound,,
[SONG],sing,,
[SONG],sing,,
[SONG],sing,,
[SONG],sing,,
[SONNET],sonnet,,
[SOP],sop,,
[SOPHISTICATION],sophisticate,,
[SOPHISTICATION],sophisticate,,
[SOPHISTICATION],sophisticate,,
[SORCERY],sorcerize,sorcerise,
[SORPTION],sorb,,
[SORROW],sorrow,,
[SORROW],sorrow,,
[SORROW],sorrow,,
[SORROW],sorrow,,
[SORT],sort,,
[SORT],sort,,
[SORTING],sort,,
[SORTING],sort,,
[SOUND],sound,,
[SOUND],sound,,
[SOUND],sound,,
[SOUND],sound,,
[SOUND],sound,,
[SOUNDING],sound,,
[SOUR],sour,,
[SOURCE],source,,
[SOURCE],source,,
[SOURING],sour,,
[SOUSE],souse,,
[SOUSING],souse,,
[SPACE],space,,
[SPACE_WALK],spacewalk,,
[SPANK],spank,,
[SPANKING],spank,,
[SPARK],spark,,
[SPARK],spark,,
[SPARKLE],sparkle,,
[SPARKLER],sparkle,,
[SPARKLING],sparkle,,
[SPARRING],spar,,
[SPARRING],spar,,
[SPAT],spat,,
[SPATTER],spatter,,
[SPATTERING],spatter,,
[SPAYING],spay,,
[SPEAKING],speak,,
